T_B,T_S,prices,loads,iter,sequence
"[311.6, 309.4, 307.9, 307.4]","[320.2, 320.0, 319.8, 319.5, 319.1, 318.3, 317.1, 315.2, 312.9, 310.5, 308.7, 307.7]","[41.06, 41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34]","[0.08, 0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11]",10,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[309.7, 308.2, 307.0, 306.2]","[319.8, 319.5, 319.1, 318.3, 317.3, 315.8, 313.9, 311.8, 309.8, 308.1, 306.8, 306.0]","[41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34]","[0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11]",11,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[309.2, 307.7, 306.8, 306.4]","[318.6, 317.8, 316.6, 315.2, 313.4, 311.6, 309.8, 308.3, 307.3, 306.7, 306.6, 306.8]","[7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37]","[0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",12,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[312.4, 312.0, 311.6, 311.3]","[312.3, 312.2, 312.7, 313.6, 314.6, 315.2, 315.2, 314.6, 313.5, 312.2, 310.8, 309.5]","[7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41]","[0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",13,"[[0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[312.3, 311.8, 311.0, 308.3]","[312.9, 313.5, 314.2, 314.7, 314.7, 314.3, 313.4, 312.0, 310.2, 307.9, 305.2, 302.7]","[7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46]","[0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",14,"[[1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[314.3, 313.6, 313.0, 312.5]","[314.3, 313.5, 312.9, 312.6, 312.5, 312.8, 313.2, 313.5, 313.8, 313.7, 313.4, 312.6]","[7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95]","[0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1]",15,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[316.1, 315.6, 314.9, 314.3]","[316.5, 316.3, 316.1, 316.0, 315.9, 315.8, 315.7, 315.6, 315.3, 315.0, 314.6, 314.3]","[41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51]","[0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1]",16,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[315.0, 313.6, 311.1, 307.6]","[316.3, 316.1, 316.0, 315.9, 315.8, 315.7, 315.5, 315.3, 314.8, 314.0, 312.0, 308.5]","[41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16]","[0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08]",17,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[314.2, 312.2, 309.4, 306.5]","[316.1, 315.9, 315.8, 315.7, 315.5, 315.1, 314.5, 313.5, 311.9, 309.6, 307.2, 305.4]","[41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07]","[0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08]",18,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[313.5, 311.4, 308.6, 306.0]","[315.6, 315.4, 315.0, 314.3, 313.4, 312.1, 310.5, 308.7, 307.0, 305.7, 305.0, 304.7]","[41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06]","[0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08]",19,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[313.5, 311.3, 308.5, 306.0]","[314.0, 313.1, 311.9, 310.6, 309.1, 307.7, 306.5, 305.6, 304.9, 304.5, 304.2, 303.7]","[6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08]","[0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08]",20,"[[1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[311.0, 311.0, 311.0, 311.1]","[311.0, 311.2, 311.4, 311.7, 312.0, 311.9, 311.5, 310.7, 309.7, 308.6, 307.6, 306.6]","[6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16]","[0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08]",21,"[[0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[311.0, 311.0, 311.0, 311.1]","[311.5, 311.5, 311.3, 310.9, 310.2, 309.2, 307.9, 306.4, 304.6, 302.9, 301.4, 300.7]","[6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07]",22,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[311.0, 311.0, 311.0, 311.0]","[311.0, 311.2, 311.3, 311.3, 311.2, 310.8, 310.2, 309.4, 308.3, 306.9, 305.4, 303.9]","[6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18, 7.18]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07, 0.07]",23,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
