T_B,T_S,prices,loads,iter,sequence
"[309.1, 308.4, 308.1, 308.0]","[325.5, 325.2, 324.8, 324.3, 323.6, 322.4, 320.6, 318.0, 314.8, 311.7, 309.4, 308.3]","[41.06, 41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34]","[0.109, 0.109, 0.106, 0.106, 0.106, 0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124]",10,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[308.5, 308.1, 308.0, 308.0]","[324.5, 323.8, 322.8, 321.4, 319.5, 317.1, 314.5, 312.1, 310.1, 308.8, 308.2, 308.0]","[41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34]","[0.109, 0.106, 0.106, 0.106, 0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122]",11,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0]]"
"[308.2, 308.1, 308.0, 308.0]","[321.6, 320.0, 318.0, 315.8, 313.7, 311.7, 310.1, 309.0, 308.4, 308.1, 308.0, 308.0]","[7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37]","[0.106, 0.106, 0.106, 0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124]",12,"[[1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[318.0, 317.4, 316.4, 315.5]","[319.2, 319.8, 319.4, 318.0, 316.0, 314.0, 312.1, 310.5, 309.4, 308.7, 308.3, 308.1]","[7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41]","[0.106, 0.106, 0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123]",13,"[[1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[320.1, 319.7, 319.1, 318.5]","[320.1, 319.8, 319.3, 318.8, 318.4, 318.2, 318.1, 318.0, 317.7, 317.2, 316.4, 315.3]","[7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46]","[0.106, 0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13]",14,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[320.1, 319.7, 319.1, 318.5]","[318.8, 318.4, 318.1, 317.8, 317.5, 316.9, 315.9, 314.6, 312.8, 311.0, 309.4, 308.3]","[7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95]","[0.106, 0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136]",15,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[325.7, 325.1, 323.2, 322.3]","[318.8, 318.9, 319.3, 319.4, 319.5, 319.3, 319.1, 318.7, 318.3, 317.8, 317.2, 316.4]","[41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51]","[0.109, 0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136]",16,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[325.7, 325.1, 323.2, 322.3]","[319.2, 319.2, 319.0, 318.7, 318.2, 317.4, 316.3, 314.7, 312.8, 310.8, 309.2, 308.3]","[41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16]","[0.11, 0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129]",17,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[325.6, 324.8, 322.9, 320.5]","[318.1, 317.4, 316.4, 315.2, 313.8, 312.3, 310.9, 309.6, 308.8, 308.3, 308.1, 308.0]","[41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07]","[0.106, 0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124]",18,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[324.4, 322.4, 318.6, 313.1]","[315.6, 314.4, 313.1, 311.8, 310.6, 309.6, 308.9, 308.4, 308.1, 308.0, 308.0, 308.0]","[41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06]","[0.106, 0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124, 0.109]",19,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[317.0, 313.4, 310.3, 308.0]","[314.2, 312.9, 311.7, 310.5, 309.6, 308.9, 308.4, 308.2, 308.1, 308.0, 308.0, 308.0]","[6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08]","[0.106, 0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124, 0.109, 0.109]",20,"[[1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[321.9, 321.3, 319.6, 318.6]","[314.2, 313.0, 312.2, 311.9, 311.9, 311.9, 311.7, 311.3, 310.7, 310.1, 309.5, 309.0]","[6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16]","[0.106, 0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124, 0.109, 0.109, 0.106]",21,"[[0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[316.8, 313.8, 310.6, 308.0]","[313.3, 312.5, 312.0, 311.9, 311.8, 311.6, 311.3, 310.8, 310.1, 309.5, 308.7, 308.0]","[6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18]","[0.107, 0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124, 0.109, 0.109, 0.106, 0.106]",22,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[313.8, 314.2, 313.4, 311.6]","[313.6, 313.5, 313.3, 313.1, 312.8, 312.6, 312.3, 312.1, 312.0, 311.9, 311.9, 311.8]","[6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18, 7.18]","[0.106, 0.127, 0.124, 0.122, 0.124, 0.123, 0.13, 0.136, 0.136, 0.129, 0.124, 0.109, 0.109, 0.106, 0.106, 0.106]",23,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
