T_B,T_S,prices,loads,iter,sequence
"[311.0, 309.2, 308.3, 308.0]","[329.1, 328.8, 328.5, 328.4, 328.3, 328.2, 328.0, 327.5, 326.7, 324.6, 320.2, 313.4]","[41.06, 41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34]","[0.08, 0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11]",10,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[309.3, 308.4, 308.1, 308.0]","[328.8, 328.5, 328.4, 328.2, 328.0, 327.7, 326.9, 325.4, 322.7, 318.4, 313.4, 309.5]","[41.08, 7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34]","[0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11]",11,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[308.5, 308.1, 308.0, 308.0]","[328.5, 328.3, 328.1, 327.8, 327.1, 325.9, 323.9, 320.8, 316.9, 312.9, 309.9, 308.4]","[7.16, 7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37]","[0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",12,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[308.2, 308.0, 308.0, 308.0]","[328.2, 327.8, 327.3, 326.3, 324.7, 322.3, 319.2, 315.7, 312.4, 309.9, 308.6, 308.1]","[7.18, 7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41]","[0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",13,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[308.1, 308.0, 308.0, 308.0]","[327.5, 326.8, 325.6, 323.8, 321.3, 318.3, 315.1, 312.2, 310.0, 308.8, 308.2, 308.0]","[7.18, 7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46]","[0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",14,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[308.0, 308.0, 308.0, 308.0]","[326.1, 324.7, 322.7, 320.2, 317.3, 314.4, 311.9, 310.0, 308.8, 308.3, 308.1, 308.0]","[7.16, 41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95]","[0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1]",15,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[318.4, 318.1, 317.5, 316.9]","[318.1, 318.5, 318.6, 319.5, 320.9, 322.1, 322.1, 320.9, 318.7, 316.3, 313.9, 311.8]","[41.2, 41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51]","[0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1]",16,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[318.0, 317.1, 314.9, 310.7]","[318.6, 319.2, 320.0, 321.0, 321.6, 321.2, 319.9, 317.8, 315.5, 313.0, 310.5, 308.4]","[41.64, 41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16]","[0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08]",17,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[316.7, 314.5, 311.3, 308.0]","[319.5, 320.2, 320.9, 321.0, 320.4, 319.0, 317.0, 314.7, 312.3, 310.2, 308.6, 308.0]","[41.43, 41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07]","[0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08]",18,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[315.0, 312.4, 309.6, 308.0]","[320.4, 320.3, 319.5, 318.2, 316.3, 314.2, 312.2, 310.4, 309.1, 308.3, 308.1, 308.0]","[41.51, 6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06]","[0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08]",19,"[[0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[314.3, 311.7, 309.2, 308.0]","[318.3, 316.8, 315.0, 313.2, 311.5, 310.0, 309.0, 308.4, 308.2, 308.2, 308.2, 308.0]","[6.84, 6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08]","[0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08]",20,"[[1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[311.1, 311.8, 313.6, 311.0]","[320.2, 320.8, 319.0, 317.1, 315.1, 313.6, 312.5, 311.8, 311.4, 311.7, 312.9, 314.5]","[6.65, 6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16]","[0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08]",21,"[[0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[311.7, 312.1, 311.1, 308.0]","[318.0, 316.4, 314.7, 313.4, 312.5, 312.0, 311.9, 311.8, 311.4, 310.4, 309.1, 308.0]","[6.46, 6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07]",22,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[313.1, 313.3, 313.0, 312.0]","[314.5, 314.0, 313.6, 313.3, 312.8, 312.3, 312.2, 313.2, 314.7, 315.5, 314.9, 313.7]","[6.4, 6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06, 41.08, 7.16, 7.18, 7.18]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07, 0.07]",23,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
