T_B,T_S,prices,loads,iter,sequence
"[310, 310, 310, 310]","[310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310]","[18.97, 18.92, 18.21, 16.58, 16.27, 15.49, 14.64, 18.93]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",0,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]"
"[311.0, 311.0, 311.0, 311.0]","[310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[18.92, 18.21, 16.58, 16.27, 15.49, 14.64, 18.93, 45.56]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",1,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0]]"
"[311.0, 311.0, 311.0, 311.0]","[310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[18.21, 16.58, 16.27, 15.49, 14.64, 18.93, 45.56, 26.42]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",2,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[314.3, 312.6, 311.0, 311.0]","[310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[16.58, 16.27, 15.49, 14.64, 18.93, 45.56, 26.42, 18.0]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",3,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1]]"
"[322.6, 321.7, 320.8, 319.8]","[310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[16.27, 15.49, 14.64, 18.93, 45.56, 26.42, 18.0, 17.17]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",4,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1]]"
"[327.0, 327.7, 328.5, 328.2]","[317.9, 311.5, 310.1, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[15.49, 14.64, 18.93, 45.56, 26.42, 18.0, 17.17, 16.19]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",5,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1]]"
"[334.0, 333.9, 334.7, 334.8]","[323.5, 314.7, 311.1, 310.1, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[14.64, 18.93, 45.56, 26.42, 18.0, 17.17, 16.19, 30.74]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",6,"[[1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0]]"
"[337.6, 336.5, 336.0, 335.9]","[315.3, 318.2, 319.8, 321.2, 317.6, 313.3, 311.1, 310.3, 310.1, 310.0, 310.0, 310.0]","[18.93, 45.56, 26.42, 18.0, 17.17, 16.19, 30.74, 31.17]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",7,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[337.9, 337.5, 336.3, 334.9]","[316.4, 316.5, 318.8, 320.3, 319.7, 316.0, 312.5, 310.8, 310.2, 310.0, 310.0, 310.0]","[45.56, 26.42, 18.0, 17.17, 16.19, 30.74, 31.17, 16.18]","[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",8,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [1, 1, 1]]"
