T_B,T_S,prices,loads,iter,sequence
"[314, 314.6, 313.7, 308.8]","[310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310]","[6.36, 6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51]","[0.05, 0.04, 0.04, 0.05, 0.05, 0.04, 0.04, 0.03]",0,"[[1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[319.6, 319.0, 318.5, 317.9]","[317.2, 315.3, 313.6, 312.1, 311.0, 310.4, 310.1, 310.0, 310.0, 310.0, 310.0, 310.0]","[6.34, 6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16]","[0.04, 0.04, 0.05, 0.05, 0.04, 0.04, 0.03, 0.02]",1,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[330.6, 330.3, 329.3, 327.8]","[319.1, 315.9, 314.0, 312.5, 311.3, 310.5, 310.2, 310.1, 310.0, 310.0, 310.0, 310.0]","[6.34, 6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07]","[0.04, 0.05, 0.05, 0.04, 0.04, 0.03, 0.02, 0.01]",2,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[328.3, 327.2, 325.4, 325.4]","[325.2, 322.8, 319.7, 317.1, 315.5, 314.9, 315.1, 315.6, 315.7, 315.0, 313.7, 312.4]","[6.37, 6.41, 6.46, 6.95, 41.51, 41.16, 41.07, 41.06]","[0.05, 0.05, 0.04, 0.04, 0.03, 0.02, 0.01, 0.01]",3,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
