,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-11-10 23:00:00,0.0,4.0,4.0,3.3120532,98320.04,0.0,11.878143,-2.5529137,-3.8883018,-0.30937862,0.03804207,0.0,0.0,0.0
2021-11-11 00:00:00,0.0,3.0,3.0,3.298806,98344.586,0.0,11.852936,-2.4665623,-3.9576435,-0.9139843,-0.73397446,0.0,0.0,0.0
2021-11-11 01:00:00,0.0,2.0,2.0,2.7233832,98268.71,0.0,11.937805,-2.0043373,-3.3525524,-0.9477062,-0.86968803,0.0,0.0,0.0
2021-11-11 02:00:00,0.0,0.0,0.0,2.5274553,98278.805,0.0,12.058868,-1.9031124,-3.2821865,-0.46006584,-0.2224884,0.0,0.0,0.0
2021-11-11 03:00:00,0.0,0.0,0.0,2.2918916,98232.14,0.0,11.950012,-1.9190807,-3.006956,-0.47930336,-0.22052765,0.0,0.0,0.0
2021-11-11 04:00:00,0.0,0.0,0.0,2.0520525,98211.336,0.0,11.883728,-1.5594883,-2.7191467,-0.11056137,-0.108026505,0.0,0.0,0.0
2021-11-11 05:00:00,0.0,0.0,0.0,2.543422,98250.03,0.0,11.739777,-2.0783253,-3.028555,0.21374321,0.25589943,0.0,0.0,0.0
2021-11-11 06:00:00,0.0,0.0,0.0,2.5593,98261.516,0.0,11.588898,-2.2304192,-2.7458801,0.3816948,0.51306915,0.0,0.0,0.0
2021-11-11 07:00:00,0.0,0.0,0.0,2.368236,98252.836,0.0,11.380035,-1.8844223,-2.338377,0.8482418,0.8202286,4.621090802406568,0.0,4.621090802406568
2021-11-11 08:00:00,0.0,0.0,0.0,2.0045502,98318.84,0.0,12.6388855,-1.4185848,-2.0732193,0.7564049,0.7683525,147.8067904173727,411.3298197214179,61.408946892231754
2021-11-11 09:00:00,0.0,0.0,0.0,1.6688812,98318.94,0.0,15.378082,-0.9493866,-1.5759525,-0.03611946,0.061065674,317.4924567050229,671.7979846532314,74.2909962039599
2021-11-11 10:00:00,0.0,0.0,0.0,1.4337826,98287.26,0.0,16.784363,-0.55989075,-0.5810394,-0.38485146,-0.48793793,451.055177079839,774.5604582326345,81.86623573610063
2021-11-11 11:00:00,2.0,2.0,0.0,1.9538592,98230.31,0.0,17.612976,-0.3973465,-0.49363518,-0.4296856,-0.6195202,526.0675296102582,781.4938274309875,99.28349229615714
2021-11-11 12:00:00,3.0,3.0,0.0,1.8857331,98206.45,0.0,18.32962,-0.8471365,-0.94317627,-0.41232872,-0.7554188,545.3313666295096,774.1207676625814,107.41937000902624
2021-11-11 13:00:00,4.0,4.0,0.0,2.1838613,98152.555,0.0,18.929352,-1.065568,-1.2746334,-0.8988037,-1.0868816,505.22790425941713,749.6871897798995,104.86742256127013
2021-11-11 14:00:00,3.0,3.0,0.0,2.3525968,98113.65,0.0,19.017517,-1.3119755,-1.5515347,-0.9122944,-1.2345486,415.4090653589883,721.5291103180965,88.3324525097417
2021-11-11 15:00:00,1.0,1.0,0.0,2.3369281,98052.14,0.0,18.82251,-1.3085842,-1.721281,-0.8359699,-1.0254307,277.8212441036127,617.5952406345737,74.62635076027163
