,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-24 09:00:00,0.0,0.0,0.0,4.384822,97207.95,0.0,21.554474,2.330244,4.18184,0.62423515,-0.20043564,327.93337091707326,644.3265171122293,80.35611226263401
2021-09-24 10:00:00,0.0,0.0,0.0,3.041889,97215.47,0.0,23.703094,1.6560593,2.1531763,0.46333504,-0.1883812,514.3121780810709,761.5701006983763,96.94161030127646
2021-09-24 11:00:00,0.0,0.0,0.0,2.8123558,97220.14,0.0,23.831573,1.5398245,1.7981005,1.7545719,1.155756,659.6197225284474,793.4279944601539,124.90694244591737
2021-09-24 12:00:00,0.0,0.0,0.0,3.9485264,97240.39,0.0,23.288025,1.650837,2.2587929,3.0775375,3.1289577,751.7373414743023,799.2334229169478,149.66762979932992
2021-09-24 13:00:00,0.0,0.0,0.0,4.735868,97147.39,0.0,22.717499,1.6275682,2.2138214,3.8207312,4.0918446,783.6553389668032,799.1705934685714,159.69502332114223
2021-09-24 14:00:00,0.0,0.0,0.0,5.563377,97095.84,0.0,21.8396,1.2568302,1.937336,4.371953,5.1966057,753.0012812766395,799.2499713704125,150.04990453066955
2021-09-24 15:00:00,0.0,0.0,0.0,6.035189,97094.11,0.0,21.804718,1.4744663,2.2456017,4.3958073,5.309391,662.0271822895488,793.7031837283181,125.47961177312845
2021-09-24 16:00:00,0.0,0.0,0.0,5.6536126,97076.0,0.0,21.13272,1.3511715,2.1616364,4.200186,5.073744,517.6233111273862,762.6882439678338,97.44260985840049
2021-09-24 17:00:00,1.0,1.0,0.0,7.115966,97091.984,0.0,18.261139,1.6066561,2.5831757,5.159734,6.316826,330.0196335780164,637.0896800051215,83.04496365949004
2021-09-24 18:00:00,1.0,1.0,0.0,7.8343797,97127.445,0.0,17.77716,2.2589073,3.5571575,4.877985,6.6408978,125.76140703815798,326.5306760643737,61.32166305295169
2021-09-24 19:00:00,1.0,1.0,0.0,8.612421,97143.09,0.0,15.695129,2.146881,3.7728558,5.681383,7.670521,0.0317570565011597,0.0,0.0317570565011597
2021-09-24 20:00:00,1.0,1.0,0.0,8.504724,97210.2,0.0,14.773254,2.4052181,3.8558788,5.373328,7.413183,0.0,0.0,0.0
2021-09-24 21:00:00,1.0,1.0,0.0,8.371056,97238.164,0.0,14.162109,2.536703,4.116274,5.237152,7.20566,0.0,0.0,0.0
2021-09-24 22:00:00,1.0,1.0,0.0,8.314226,97244.81,0.0,13.79892,2.6183472,4.3178368,4.8264027,6.96595,0.0,0.0,0.0
2021-09-24 23:00:00,1.0,1.0,0.0,8.404808,97263.94,0.0,13.518585,2.5707588,4.3174477,5.0376225,7.1027956,0.0,0.0,0.0
2021-09-25 00:00:00,2.0,2.0,0.0,8.618281,97245.67,0.0,12.883118,3.1409893,4.960396,4.7512493,6.9098063,0.0,0.0,0.0
2021-09-25 01:00:00,2.0,2.0,0.0,8.200987,97290.1,0.0,12.318176,3.2501965,4.803461,4.404561,6.612501,0.0,0.0,0.0
