,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-14 02:00:00,0.0,0.0,0.0,5.0723624,96978.664,0.0,16.489044,3.498064,3.743208,1.6844769,2.4213715,0.0,0.0,0.0
2021-09-14 03:00:00,0.0,0.0,0.0,5.5578194,96963.125,0.0,16.343842,3.7887955,4.334009,1.7718296,2.6683674,0.0,0.0,0.0
2021-09-14 04:00:00,0.0,0.0,0.0,5.1253552,96915.58,0.0,15.926147,3.1606922,3.7142868,2.3394928,2.6727695,0.0,0.0,0.0
2021-09-14 05:00:00,0.0,0.0,0.0,4.456215,97002.84,0.0,15.294922,2.4303608,2.575533,2.5137253,2.3184547,0.0,0.0,0.0
2021-09-14 06:00:00,0.0,0.0,0.0,3.9751205,97014.06,0.0,15.103638,2.4507618,2.1715946,2.0977993,2.019186,0.0,0.0,0.0
2021-09-14 07:00:00,0.0,0.0,0.0,4.0805087,97006.64,0.0,14.92984,3.2361412,2.8057575,1.7032757,1.4553833,1.549761977610492,0.0,1.549761977610492
2021-09-14 08:00:00,0.0,0.0,0.0,3.5078716,97038.195,0.0,17.35791,2.567215,2.38373,1.1954937,1.4139729,150.04065107353543,377.9277890085668,65.7330028832292
2021-09-14 09:00:00,0.0,0.0,0.0,2.467339,97088.46,0.0,21.335663,2.1399994,2.1488266,0.9726391,0.6782322,357.82232915709017,661.515998387137,83.60512008432693
2021-09-14 10:00:00,0.0,0.0,0.0,2.3670444,97071.414,0.0,23.810608,2.0009089,2.2729473,0.816967,0.23236847,545.6376387003426,759.5183001275836,105.10103558581176
2021-09-14 11:00:00,0.0,0.0,0.0,2.6136425,97090.42,0.0,25.37033,2.152546,2.338028,1.1642628,0.734642,693.0210150130059,784.3300787421481,137.51226717270072
2021-09-14 12:00:00,0.0,0.0,0.0,3.141904,97089.36,0.0,25.918182,2.0649529,2.4663944,1.9659691,1.7539539,787.9843120318129,786.3970342946694,166.34992640131793
2021-09-14 13:00:00,0.0,0.0,0.0,4.267135,97092.34,0.0,24.947174,1.8064394,2.4841537,3.3720398,3.3447819,823.3818086574199,784.9061538347684,178.91392830175948
2021-09-14 14:00:00,0.0,0.0,0.0,5.318883,97103.96,0.0,23.523468,1.4082088,1.9777203,4.5188313,4.825363,796.6037063466757,786.1400369826171,169.3142877275858
2021-09-14 15:00:00,0.0,0.0,0.0,5.9720297,97096.14,0.0,22.329742,1.0080719,1.8474636,5.039673,5.609007,709.5948024641503,785.375809687282,142.06040797368564
2021-09-14 16:00:00,0.0,0.0,0.0,6.461944,97087.1,0.0,21.588165,1.3863449,2.1590118,5.102854,6.0448017,568.8386280583957,765.5364180172772,109.30683199807282
2021-09-14 17:00:00,0.0,0.0,0.0,6.8872094,97056.31,0.0,20.508484,1.6056023,2.6704292,5.1949596,6.2341576,385.994547400868,685.6843774910575,84.83786883672678
2021-09-14 18:00:00,0.0,0.0,0.0,7.4485908,97029.664,0.0,18.600311,1.641964,2.7387562,5.216549,6.738966,178.65090819473556,436.3633508493543,69.38830101728094
