,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-11-29 08:00:00,0.0,0.0,0.0,4.603925,97906.39,0.0,12.2883,0.4728241,-0.27980518,-3.4077568,-5.607725,86.94419258228457,248.5390222544573,50.099936094459686
2021-11-29 09:00:00,0.0,0.0,0.0,5.1156435,97848.14,0.0,15.035187,-0.19233894,-0.5890894,-3.1839561,-4.948965,248.8740659002202,602.6316970005133,68.8079860509097
2021-11-29 10:00:00,0.0,0.0,0.0,3.9223163,97826.51,0.0,17.212006,-0.8458786,-0.7732487,-2.489788,-2.9885464,381.9834706767654,742.9559331413857,74.69743950595608
2021-11-29 11:00:00,0.0,0.0,0.0,3.4211898,97953.76,0.0,18.56128,-1.3131924,-1.642333,-2.093358,-2.6845932,466.0973255666676,793.0934450590063,81.58898671863238
2021-11-29 12:00:00,0.0,0.0,0.0,3.3634396,97938.055,0.0,19.272064,-1.5318451,-1.6609154,-2.4841833,-2.8764057,493.16688126969325,804.8771795642342,84.60126873995068
2021-11-29 13:00:00,0.0,0.0,0.0,4.170107,97944.94,0.0,19.206726,-2.1564999,-2.5488262,-2.6735716,-3.1841984,460.878606841681,790.6180360216674,81.04925583229851
2021-11-29 14:00:00,0.0,0.0,0.0,5.384966,97870.73,0.0,18.865082,-2.540882,-3.0298004,-3.387271,-3.9485493,372.0038300495472,735.1966489796716,74.17655328900861
2021-11-29 15:00:00,0.0,0.0,0.0,5.667467,97879.6,0.0,18.607727,-1.973526,-2.4567986,-3.5044565,-4.2135305,235.2181153265516,583.3574197826777,67.92436848927002
2021-11-29 16:00:00,0.0,0.0,0.0,5.327045,97872.71,0.0,17.422577,-1.3403139,-1.8276424,-2.874671,-4.0390024,73.09098630147516,200.83583604116436,46.27611535434098
2021-11-29 17:00:00,0.0,0.0,0.0,3.835672,97855.45,0.0,14.7752075,-1.0400381,-2.2548256,-2.9254494,-4.420164,0.0,0.0,0.0
2021-11-29 18:00:00,0.0,0.0,0.0,3.5932999,97795.69,0.0,14.13028,-1.393055,-2.6617775,-2.4861984,-3.414425,0.0,0.0,0.0
2021-11-29 19:00:00,0.0,0.0,0.0,2.8069158,97778.66,0.0,13.413666,-1.6308966,-2.7539406,-1.589859,-1.9727678,0.0,0.0,0.0
2021-11-29 20:00:00,0.0,0.0,0.0,2.5504081,97808.55,0.0,13.123718,-1.564518,-2.6772594,-1.0311232,-1.168973,0.0,0.0,0.0
2021-11-29 21:00:00,0.0,0.0,0.0,2.0590334,97850.24,0.0,13.263458,-1.488903,-2.3638172,-0.5958719,-0.19004917,0.0,0.0,0.0
2021-11-29 22:00:00,0.0,0.0,0.0,2.1676955,97833.61,0.0,13.115723,-1.753622,-2.3322754,0.250638,0.75130653,0.0,0.0,0.0
2021-11-29 23:00:00,0.0,0.0,0.0,2.560789,97741.016,0.0,12.935242,-1.6110554,-2.2833233,1.1984825,1.784626,0.0,0.0,0.0
2021-11-30 00:00:00,0.0,0.0,0.0,2.4522474,97804.086,0.0,12.955475,-1.7458048,-2.4582577,1.2151413,1.6302319,0.0,0.0,0.0
