,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-08 14:00:00,3.0,3.0,0.0,7.1499515,96972.625,0.0,19.332336,1.9475002,2.707533,5.7925014,6.5575905,888.8824278576967,682.485679188772,266.222108181851
2021-08-08 15:00:00,2.0,2.0,0.0,7.580751,96972.42,0.0,18.899872,2.1655674,3.117756,5.81522,6.728754,822.6477918275044,711.3542566785746,219.28413597480983
2021-08-08 16:00:00,2.0,2.0,0.0,7.929934,96969.45,0.0,19.07901,2.8873482,3.947897,5.6183796,6.6333923,698.6924767943375,717.4289195871636,169.4767652778038
2021-08-08 17:00:00,3.0,3.0,0.0,8.134029,96951.4,0.0,18.42215,3.4530964,4.498743,5.2219315,6.384428,528.8049363523659,682.9563897724147,127.04817810738734
2021-08-08 18:00:00,2.0,2.0,0.0,7.439013,96936.9,0.0,17.442932,2.8479824,3.8313026,5.0820026,6.406805,336.63312897943587,584.4187683985863,96.91761353853678
2021-08-08 19:00:00,2.0,2.0,0.0,6.775661,96930.86,0.0,16.580566,2.5262127,3.3728924,4.505518,5.8170433,133.6490075780987,306.5618416151178,67.5746573132728
2021-08-08 20:00:00,1.0,1.0,0.0,7.141244,96955.92,0.0,15.77478,2.9588108,3.811575,4.5745544,6.037306,1.1540507621035723,0.0,1.1540507621035723
2021-08-08 21:00:00,0.0,0.0,0.0,7.2224884,96908.39,0.0,15.205383,2.9949112,4.062233,4.356678,5.888859,0.0,0.0,0.0
2021-08-08 22:00:00,0.0,0.0,0.0,7.8424845,96922.53,0.0,14.541779,3.7094746,5.0589924,4.1611195,5.959446,0.0,0.0,0.0
2021-08-08 23:00:00,1.0,1.0,0.0,8.519028,96912.64,0.0,13.69043,4.4718704,5.906088,4.258726,6.1856823,0.0,0.0,0.0
2021-08-09 00:00:00,1.0,1.0,0.0,8.897705,96958.71,0.0,13.234436,4.8242416,6.320633,4.0897465,6.111437,0.0,0.0,0.0
2021-08-09 01:00:00,1.0,1.0,0.0,8.867645,96954.86,0.0,13.055695,4.932892,6.51198,3.7756138,5.929474,0.0,0.0,0.0
2021-08-09 02:00:00,1.0,1.0,0.0,9.024004,96968.57,0.0,12.877106,4.96764,6.8654804,3.625886,5.743902,0.0,0.0,0.0
2021-08-09 03:00:00,2.0,2.0,0.0,8.810842,96953.484,0.0,12.746796,4.669161,6.4333153,3.8744164,5.9963818,0.0,0.0,0.0
2021-08-09 04:00:00,2.0,2.0,0.0,8.435313,96990.83,0.0,12.665863,4.218088,6.0580883,3.9348125,5.8771057,0.0,0.0,0.0
2021-08-09 05:00:00,1.0,1.0,0.0,8.204808,97014.516,0.0,12.658356,3.898363,5.5418243,3.9351072,5.989393,0.0,0.0,0.0
2021-08-09 06:00:00,2.0,2.0,0.0,8.0657625,97042.43,0.0,12.414154,3.6163101,5.3846626,3.992693,5.9760056,0.0,0.0,0.0
