,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-10-13 22:00:00,0.0,0.0,0.0,1.8446995,97420.92,0.0,11.058472,1.2104664,-0.28896713,1.1005335,1.165245,0.0,0.0,0.0
2021-10-13 23:00:00,0.0,0.0,0.0,2.0854228,97450.73,0.0,10.894165,-0.15885639,-1.4723282,1.7350607,1.6141605,0.0,0.0,0.0
2021-10-14 00:00:00,0.0,0.0,0.0,2.3348944,97472.086,0.0,10.946014,-0.84492207,-2.3222218,1.5138302,1.6418848,0.0,0.0,0.0
2021-10-14 01:00:00,0.0,0.0,0.0,2.1058395,97434.2,0.0,10.831451,-0.52964973,-1.9407291,1.4155025,1.7441788,0.0,0.0,0.0
2021-10-14 02:00:00,0.0,0.0,0.0,2.551472,97435.14,0.0,10.456421,-1.7354946,-3.2443962,1.0117912,1.0869484,0.0,0.0,0.0
2021-10-14 03:00:00,0.0,0.0,0.0,3.7527306,97493.58,0.0,9.998749,-2.932293,-4.375765,1.1449785,0.96221256,0.0,0.0,0.0
2021-10-14 04:00:00,0.0,0.0,0.0,3.5602045,97511.79,0.0,10.259186,-2.9409676,-4.428545,-0.111763954,-1.5195084,0.0,0.0,0.0
2021-10-14 05:00:00,0.0,0.0,0.0,2.9029057,97546.63,0.0,10.872009,-1.4238329,-2.6934795,-1.895298,-3.5933018,0.0,0.0,0.0
2021-10-14 06:00:00,0.0,0.0,0.0,2.334072,97603.23,0.0,10.610168,-1.1851034,-2.7296238,-1.640562,-2.151163,0.0,0.0,0.0
2021-10-14 07:00:00,0.0,0.0,0.0,3.53764,97621.766,0.0,10.129059,-2.9972925,-4.775675,-0.1666956,-0.6891422,0.0,0.0,0.0
2021-10-14 08:00:00,0.0,0.0,0.0,3.7378898,97713.58,0.0,9.954315,-2.9904394,-5.206436,-0.3486843,-0.61351395,65.58862609878449,162.93577753060265,44.522659345613675
2021-10-14 09:00:00,0.0,0.0,0.0,5.343476,97766.51,0.0,14.052032,-3.0373325,-5.082531,-0.669096,-1.0958061,258.8095269190727,591.7036402080266,72.007464409785
2021-10-14 10:00:00,0.0,0.0,0.0,7.332387,97783.7,0.0,15.949463,-3.8683472,-4.616976,-1.235671,-1.4248219,439.8087222628981,753.4552337871038,82.31716022079434
2021-10-14 11:00:00,0.0,0.0,0.0,6.787189,97786.86,0.0,17.527496,-3.5003023,-4.128971,-1.1482878,-1.4345303,579.7136355521294,804.1051265867906,101.46452212335123
2021-10-14 12:00:00,0.0,0.0,0.0,5.8024044,97753.45,0.0,19.289215,-3.1318083,-3.5113735,-0.95616436,-1.2686386,665.9058448123425,818.87907115469,118.59771437783456
2021-10-14 13:00:00,0.0,0.0,0.0,4.6508374,97745.445,0.0,20.837097,-3.3569002,-3.8433132,-0.16141129,-0.30009747,691.601060985833,821.4663400790489,124.58115693498792
