,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-03 23:00:00,0.0,0.0,0.0,4.515968,97152.23,0.0,13.345154,0.5468807,0.8861561,3.5181313,4.0457783,0.0,0.0,0.0
2021-09-04 00:00:00,0.0,0.0,0.0,4.7078233,97143.28,0.0,13.473694,0.9289789,1.0653906,3.5426435,4.2668877,0.0,0.0,0.0
2021-09-04 01:00:00,0.0,0.0,0.0,4.2228627,97118.23,0.0,13.857086,1.2684927,1.3049717,3.178465,3.2932959,0.0,0.0,0.0
2021-09-04 02:00:00,0.0,0.0,0.0,3.9812124,97182.02,0.0,13.723053,1.5494232,1.4042358,3.0207462,2.672285,0.0,0.0,0.0
2021-09-04 03:00:00,0.0,0.0,0.0,3.9766576,97180.77,0.0,12.899933,1.7457075,1.7289009,2.7574663,2.5893946,0.0,0.0,0.0
2021-09-04 04:00:00,0.0,0.0,0.0,3.8305779,97191.18,0.0,12.680084,1.3860016,1.1968117,3.0618925,2.6426954,0.0,0.0,0.0
2021-09-04 05:00:00,0.0,0.0,0.0,3.9921677,97218.83,0.0,12.320129,1.2655287,1.1329231,3.1085958,2.8225708,0.0,0.0,0.0
2021-09-04 06:00:00,0.0,0.0,0.0,3.7482848,97221.36,0.0,11.547791,1.3562918,1.2366142,2.9483051,2.3710423,0.0,0.0,0.0
2021-09-04 07:00:00,0.0,0.0,0.0,3.7234395,97232.75,0.0,11.043488,1.5249166,1.5754795,2.7426338,2.1302338,8.14213225131242,0.0,8.14213225131242
2021-09-04 08:00:00,0.0,0.0,0.0,3.349846,97290.11,0.0,13.889954,1.3144512,1.7954483,2.5459986,2.0218258,176.1109337535312,420.7905961145454,70.57615277452757
2021-09-04 09:00:00,0.0,0.0,0.0,2.953533,97324.83,0.0,16.372223,1.7681255,1.9891796,2.068962,1.9205341,384.75897378314914,672.081185853008,87.52967209833463
2021-09-04 10:00:00,0.0,0.0,0.0,2.3554847,97329.836,0.0,18.59668,1.3331223,1.6901627,1.5359783,1.389595,572.9911077948028,754.925611383575,113.5329471344811
2021-09-04 11:00:00,0.0,0.0,0.0,2.1459498,97340.805,0.0,21.529968,1.1401548,1.3045883,1.7511168,1.2484627,721.6638441094232,773.8387801877765,150.16113764250792
2021-09-04 12:00:00,0.0,0.0,0.0,2.5013201,97339.45,0.0,23.044647,1.0536375,0.91394806,2.1249304,1.9806051,818.9143552434805,772.6635696847779,182.91482481317246
2021-09-04 13:00:00,0.0,0.0,0.0,2.9584222,97334.31,0.0,24.198395,1.0949478,1.091835,2.5916023,2.4709892,857.4880233810833,769.7622099279153,198.09383133794563
2021-09-04 14:00:00,0.0,0.0,0.0,3.5771391,97315.805,0.0,24.562164,1.2238197,1.4007454,3.163765,3.0425282,834.5590355141812,771.6430431184937,188.9141865962805
2021-09-04 15:00:00,0.0,0.0,0.0,3.8045447,97329.84,0.0,24.641602,1.2603931,1.3949032,3.2780418,3.3093586,751.7768890236122,774.4751181842637,159.49687666702368
