,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-07-28 08:00:00,3.0,3.0,0.0,4.753321,97552.02,0.0,15.458557,1.5924492,1.9130898,3.4828806,4.238002,261.1509515662934,501.4577104965155,89.50375484201314
2021-07-28 09:00:00,1.0,1.0,0.0,3.2611296,97562.59,0.0,17.752167,0.77782536,1.0024147,2.598937,3.0578709,466.078920966706,684.4240429609695,105.36347106802037
2021-07-28 10:00:00,0.0,0.0,0.0,2.507108,97573.69,0.0,20.887054,0.42222023,0.615921,2.11701,2.119318,651.2865740789676,742.8127858524572,139.2096112293733
2021-07-28 11:00:00,0.0,5.0,0.0,3.017513,97474.805,5.0,23.009552,0.8725319,1.1245689,2.6948195,2.6723175,771.1558491178807,661.2282720038668,230.1103542057814
2021-07-28 12:00:00,0.0,63.0,0.0,3.5767884,97497.58,63.0,24.189331,0.93556976,1.1402302,3.246872,3.3008366,528.7159853122943,99.91642086909884,438.30731496731875
2021-07-28 13:00:00,0.0,100.0,65.0,5.2683005,97456.62,100.0,22.643127,1.2162199,1.5592995,4.5257435,5.0061417,328.6667182921714,17.74612631871901,311.9275054322618
2021-07-28 14:00:00,0.0,100.0,0.0,5.809531,97493.1,100.0,21.542908,1.4244938,1.8928242,4.892906,5.461069,323.7323432194557,17.541434560197924,307.4036654761944
2021-07-28 15:00:00,0.0,100.0,0.0,6.60652,97482.57,100.0,20.986206,1.7379704,2.3460922,5.5415726,6.0692005,298.9239254605745,16.388699190482082,284.69058804713677
2021-07-28 16:00:00,0.0,100.0,0.0,7.4258986,97440.34,100.0,20.100525,2.1117077,2.8910866,5.935999,6.7678204,256.02410959393205,13.778170840339369,245.54768053294043
2021-07-28 17:00:00,1.0,76.0,0.0,7.7757483,97408.195,76.0,18.924713,2.0995216,2.8097725,5.8885384,7.1462173,286.60301833687265,53.50161187097932,253.7605482222505
2021-07-28 18:00:00,0.0,5.0,0.0,7.660785,97389.0,5.0,18.35614,1.9607124,2.7244034,5.4920254,7.078951,359.53036401670187,571.0700135561206,108.86185800138924
2021-07-28 19:00:00,0.0,0.0,0.0,7.160359,97395.08,0.0,18.394928,2.2041082,2.9260979,4.8421555,6.3197956,167.02219997556264,385.2236033507154,71.66626303240855
2021-07-28 20:00:00,0.0,0.0,0.0,6.7653084,97385.484,0.0,17.899689,2.2985582,2.9493465,4.444702,6.035877,9.317627083781213,0.0,9.317627083781213
2021-07-28 21:00:00,0.0,9.0,0.0,6.415275,97385.62,9.0,17.29367,2.1531334,2.910389,4.316346,5.7149296,0.0,0.0,0.0
2021-07-28 22:00:00,0.0,97.0,0.0,6.3864365,97364.64,97.0,16.913544,2.019308,2.6921177,4.520423,5.8304253,0.0,0.0,0.0
2021-07-28 23:00:00,0.0,86.0,0.0,6.4169636,97345.01,86.0,16.599426,2.318941,2.8321972,4.4377995,5.7647705,0.0,0.0,0.0
2021-07-29 00:00:00,0.0,51.0,0.0,6.6190157,97368.48,51.0,15.887817,2.3416786,3.1370888,4.325325,5.785986,0.0,0.0,0.0
