,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-10-25 08:00:00,100.0,100.0,0.0,11.36777,96317.83,26.0,10.874817,0.3652668,-0.38254738,6.8068695,8.990049,12.4136894582175,0.0,12.4136894582175
2021-10-25 09:00:00,75.0,75.0,0.0,9.846209,96416.234,0.0,11.105988,-0.8151951,-1.5440102,4.7212563,6.3243217,110.42962261053889,28.81732120728672,102.51535325293833
2021-10-25 10:00:00,38.0,38.0,0.0,8.212642,96526.734,0.0,11.59137,-1.6096954,-2.368145,4.3763447,5.7687016,295.4201534783606,287.64967112762594,171.62497503309112
2021-10-25 11:00:00,22.0,22.0,0.0,8.001294,96583.1,0.0,11.897919,-1.5610561,-2.2180862,4.271906,5.583296,453.53188511343757,477.5869059893965,191.9064655859798
2021-10-25 12:00:00,19.0,19.0,0.0,7.9483767,96665.33,0.0,11.97406,-1.919035,-2.752245,4.96949,6.2377415,537.136757108322,543.5092639015007,200.73618369107874
2021-10-25 13:00:00,28.0,28.0,0.0,7.2887297,96706.51,0.0,12.147797,-1.2622223,-1.8071461,4.996176,6.2830486,520.5468742808565,413.4744000368632,256.37056480292694
2021-10-25 14:00:00,23.0,23.0,0.0,7.214314,96762.38,0.0,12.004181,0.08033657,-0.20983124,5.480791,6.862858,508.6121581027067,472.62754608573636,222.0250211416589
2021-10-25 15:00:00,16.0,16.0,0.0,6.6883698,96906.9,0.0,12.049286,0.1312933,-0.19532585,5.1202946,6.336504,448.6741711506567,560.1033905075748,155.45365288392202
2021-10-25 16:00:00,26.0,26.0,0.0,6.474273,96992.47,0.0,11.653259,0.16620255,0.01784134,4.915947,6.165142,293.0623092191245,389.9279432623332,138.65622792635565
2021-10-25 17:00:00,22.0,22.0,0.0,6.7274346,97075.56,0.0,11.111938,0.32530212,0.26501083,4.8393,6.3621445,145.43818592341017,280.2765709942445,80.27898313616335
2021-10-25 18:00:00,1.0,1.0,0.0,5.9110513,97111.64,0.0,10.34613,0.48524666,0.44007683,3.6271496,5.4004593,8.634499676698772,0.0,8.634499676698772
2021-10-25 19:00:00,6.0,6.0,0.0,6.62834,97239.484,0.0,9.757233,0.76714325,1.1173973,3.705305,6.1158085,0.0,0.0,0.0
2021-10-25 20:00:00,4.0,4.0,0.0,5.8820744,97275.95,0.0,9.375977,0.51745033,0.40471458,3.2087326,5.3877296,0.0,0.0,0.0
2021-10-25 21:00:00,5.0,5.0,2.0,3.952894,97322.72,0.0,9.361389,1.353548,0.7476406,1.8728523,3.8261566,0.0,0.0,0.0
2021-10-25 22:00:00,5.0,6.0,3.0,3.8176618,97415.59,4.0,9.1961975,1.5452919,0.6139679,1.5447407,3.6776924,0.0,0.0,0.0
2021-10-25 23:00:00,7.0,8.0,2.0,4.0132284,97478.33,5.0,8.924927,1.1495781,-0.10084915,1.7589684,3.891327,0.0,0.0,0.0
2021-10-26 00:00:00,0.0,11.0,2.0,3.8898923,97561.266,11.0,8.8811035,0.9228039,-0.5789585,1.7837276,3.7907257,0.0,0.0,0.0
