T_B,T_S,prices,loads,iter,sequence
"[310, 310, 310, 310]","[310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310]","[7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1]",0,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[316.2, 315.7, 315.3, 314.9]","[310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08]",1,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[326.3, 326.5, 329.1, 325.9]","[314.5, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49]","[0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08]",2,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[329.9, 330.1, 328.6, 326.6]","[321.2, 322.2, 317.0, 312.5, 310.6, 310.1, 310.0, 310.0, 310.0, 310.0, 310.0, 310.0]","[6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52]","[0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08]",3,"[[1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[326.3, 326.6, 327.7, 328.7]","[324.1, 319.5, 315.3, 313.0, 312.1, 311.9, 311.9, 312.2, 313.0, 314.5, 316.4, 317.5]","[8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74]","[0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08]",4,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1]]"
"[328.4, 328.8, 328.7, 328.0]","[316.2, 319.3, 321.0, 322.9, 322.2, 318.8, 315.6, 313.5, 312.5, 312.1, 312.2, 312.7]","[11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74, 0.42]","[0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08]",5,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1]]"
"[328.4, 328.2, 327.9, 327.7]","[325.6, 322.2, 320.4, 320.6, 321.5, 321.4, 319.8, 317.5, 315.2, 313.6, 312.7, 312.4]","[19.38, 21.59, 11.08, 4.49, 1.52, 0.74, 0.42, 0.71]","[0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07]",6,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
