T_B,T_S,prices,loads,iter,sequence
"[317.8, 314.9, 312.2, 309.9]","[317.2, 315.1, 313.1, 311.6, 310.6, 310.2, 310.3, 310.6, 310.8, 310.5, 309.5, 308.0]","[0.74, 0.42, 0.71, 0.97, 2.45, 3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31]","[0.08, 0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11]",35,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[316.8, 317.6, 321.6, 318.5]","[313.3, 312.8, 312.8, 312.9, 313.0, 312.8, 312.4, 312.7, 314.3, 315.3, 313.4, 311.9]","[0.42, 0.71, 0.97, 2.45, 3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79]","[0.08, 0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",36,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[323.1, 324.6, 326.0, 321.8]","[318.7, 318.7, 318.7, 318.6, 318.6, 319.0, 319.7, 320.0, 318.9, 316.8, 314.5, 313.0]","[0.71, 0.97, 2.45, 3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01]","[0.07, 0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",37,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
"[338.0, 338.0, 337.8, 337.2]","[330.4, 322.6, 319.5, 318.8, 318.7, 318.7, 318.7, 318.9, 319.3, 319.7, 319.3, 317.9]","[0.97, 2.45, 3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58]","[0.07, 0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]",38,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[338.0, 338.0, 338.0, 338.0]","[337.6, 335.8, 332.3, 327.7, 323.7, 321.0, 319.5, 319.0, 318.8, 318.9, 319.1, 319.2]","[2.45, 3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38]","[0.07, 0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1]",39,"[[1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[336.0, 337.0, 337.7, 338.0]","[337.1, 337.8, 337.8, 337.3, 336.2, 334.2, 331.5, 328.3, 325.2, 322.7, 320.9, 319.8]","[3.79, 9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59]","[0.07, 0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1]",40,"[[1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[336.5, 335.6, 334.7, 334.0]","[336.4, 335.5, 334.6, 333.7, 332.8, 332.3, 332.4, 333.4, 334.7, 335.7, 336.1, 335.5]","[9.56, 20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08]","[0.07, 0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08]",41,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[336.1, 335.1, 333.8, 330.5]","[334.8, 334.0, 333.2, 332.8, 332.8, 333.4, 334.2, 334.8, 334.6, 333.0, 329.7, 326.1]","[20.51, 28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49]","[0.09, 0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08]",42,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]"
"[330.1, 327.2, 324.3, 321.7]","[334.8, 334.0, 333.2, 332.8, 332.8, 333.4, 334.2, 334.8, 334.6, 333.0, 329.7, 326.1]","[28.26, 23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52]","[0.09, 0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08]",43,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[328.0, 325.3, 323.0, 321.6]","[333.5, 333.2, 333.2, 333.5, 333.9, 334.0, 333.3, 331.6, 329.1, 326.2, 323.6, 321.9]","[23.49, 18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74]","[0.1, 0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08]",44,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[328.0, 325.3, 323.0, 321.6]","[333.5, 333.4, 333.0, 332.0, 330.4, 328.4, 326.2, 324.3, 323.1, 322.4, 322.3, 322.3]","[18.42, 13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74, 0.42]","[0.1, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08]",45,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1]]"
"[319.8, 317.0, 314.1, 311.4]","[333.5, 333.4, 333.0, 332.0, 330.4, 328.4, 326.2, 324.3, 323.1, 322.4, 322.3, 322.3]","[13.23, 10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74, 0.42, 0.71]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07]",46,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0]]"
"[312.3, 310.3, 308.9, 308.2]","[333.4, 333.0, 332.2, 330.9, 329.1, 327.0, 325.1, 323.6, 322.7, 322.0, 320.3, 315.3]","[10.17, 7.92, 6.63, 6.31, 6.79, 8.01, 11.58, 19.38, 21.59, 11.08, 4.49, 1.52, 0.74, 0.42, 0.71, 0.97]","[0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.1, 0.1, 0.08, 0.08, 0.08, 0.08, 0.08, 0.07, 0.07]",47,"[[0, 0, 0], [0, 0, 0], [1, 1, 1], [1, 1, 1], [1, 1, 1], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [1, 1, 1], [0, 0, 0], [1, 1, 1], [0, 0, 0], [0, 0, 0]]"
