,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-07-05 20:00:00,18.0,18.0,0.0,9.3087015,97274.08,0.0,12.338715,3.613986,4.6589165,5.6724243,7.79195,25.57522534827513,0.0,25.57522534827513
2021-07-05 21:00:00,25.0,25.0,0.0,9.449088,97239.1,0.0,11.839844,3.5168524,4.9096317,5.0920506,7.6322937,0.0,0.0,0.0
2021-07-05 22:00:00,86.0,86.0,0.0,9.328021,97280.734,0.0,11.449829,3.8214169,5.041403,5.0338726,7.3497467,0.0,0.0,0.0
2021-07-05 23:00:00,93.0,93.0,0.0,9.01683,97234.33,0.0,11.513245,3.5047073,4.822197,4.91811,7.0917683,0.0,0.0,0.0
2021-07-06 00:00:00,98.0,98.0,0.0,9.152818,97234.4,0.0,11.662262,3.9112854,5.4156837,4.70665,6.9304466,0.0,0.0,0.0
2021-07-06 01:00:00,99.0,99.0,0.0,9.279415,97228.59,0.0,11.465454,4.135992,5.702549,4.815571,6.848547,0.0,0.0,0.0
2021-07-06 02:00:00,97.0,97.0,0.0,9.34142,97286.3,0.0,11.256134,4.0157166,5.532366,5.148857,7.221052,0.0,0.0,0.0
2021-07-06 03:00:00,94.0,94.0,0.0,9.231607,97338.05,0.0,11.094849,3.783907,5.137985,5.211195,7.42708,0.0,0.0,0.0
2021-07-06 04:00:00,95.0,95.0,0.0,9.282053,97305.81,0.0,10.681641,3.4095726,4.5395584,5.3945827,7.6819706,0.0,0.0,0.0
2021-07-06 05:00:00,100.0,100.0,0.0,8.63221,97344.86,0.0,10.433746,3.4432402,4.4010963,5.218031,7.168062,0.0,0.0,0.0
2021-07-06 06:00:00,99.0,99.0,0.0,7.8804035,97368.05,0.0,10.255341,3.7304325,4.7969017,4.401556,6.1318073,0.11620486236851796,0.0,0.11620486236851796
2021-07-06 07:00:00,92.0,92.0,0.0,8.297412,97367.34,0.0,10.483765,4.3301277,5.387005,4.5701237,6.2984886,45.353780692479354,0.0,45.353780692479354
2021-07-06 08:00:00,83.0,83.0,0.0,8.917124,97349.984,0.0,11.014709,4.1212273,5.2456875,5.2509727,6.978647,142.42546910357146,18.531934429446675,135.34817208862762
2021-07-06 09:00:00,80.0,80.0,0.0,8.295504,97397.53,0.0,11.610535,4.046035,5.11775,4.869114,6.27186,243.61703545293622,40.70252711838473,220.7566500456634
2021-07-06 10:00:00,67.0,67.0,0.0,8.049371,97404.89,0.0,12.461243,3.9121513,4.7965612,4.874132,6.2763615,386.31649755900276,86.84397202536596,323.85622807132586
2021-07-06 11:00:00,31.0,31.0,0.0,8.114727,97459.33,0.0,13.807465,4.354185,5.1364117,5.013012,6.261877,658.913383558539,332.3077214169259,378.4817956719396
2021-07-06 12:00:00,11.0,11.0,0.0,8.585775,97472.055,0.0,14.842133,4.5138073,5.2801876,5.524267,6.703676,853.7856767482151,543.1074557351731,350.24535042257924
