,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-28 12:00:00,0.0,0.0,0.0,8.315758,97471.055,0.0,18.390472,-5.012272,-6.151207,0.0809803,0.16265965,735.8391929231893,803.9316701515017,143.10737292723638
2021-09-28 13:00:00,0.0,0.0,0.0,7.7858458,97516.83,0.0,20.222198,-5.1565495,-6.0648994,1.1565399,1.0895119,766.3732737770501,804.4252961790269,152.1940107868744
2021-09-28 14:00:00,0.0,0.0,0.0,6.6739225,97438.35,0.0,21.59372,-4.29885,-5.1113834,2.4422102,2.6832514,734.2619897367126,803.8805000095493,142.65672727094125
2021-09-28 15:00:00,0.0,0.0,0.0,6.618212,97412.83,0.0,22.638184,-4.468257,-5.524185,2.3302488,2.5578823,641.8768429515493,796.0728216858264,119.27986817108331
2021-09-28 16:00:00,0.0,0.0,0.0,6.0647736,97303.74,0.0,22.878906,-3.3376865,-4.2588387,2.9224482,3.296793,496.2707675773437,759.8044087811602,93.19067579320625
2021-09-28 17:00:00,0.0,11.0,11.0,5.853128,97329.57,0.0,21.547333,-1.9015045,-2.6168575,4.1176376,4.654228,287.98763484290805,504.4068624992559,103.0598058500679
2021-09-28 18:00:00,0.0,97.0,97.0,7.6468086,97330.85,0.0,19.687653,-2.7087555,-3.7174683,3.4068756,4.5619717,39.29117720549787,0.0,39.29117720549787
2021-09-28 19:00:00,0.0,47.0,47.0,6.488051,97248.24,0.0,17.005493,-2.3209229,-4.162773,2.591362,4.436474,0.0,0.0,0.0
2021-09-28 20:00:00,0.0,76.0,76.0,8.514547,97278.89,0.0,15.578888,-4.4837246,-7.0079765,2.4998646,4.506487,0.0,0.0,0.0
2021-09-28 21:00:00,0.0,22.0,22.0,8.316358,97336.01,0.0,14.933655,-5.417454,-8.7005005,2.3694859,4.356209,0.0,0.0,0.0
2021-09-28 22:00:00,0.0,32.0,32.0,7.631773,97372.22,0.0,14.205933,-5.7660007,-8.70121,1.5163898,3.1167278,0.0,0.0,0.0
2021-09-28 23:00:00,0.0,15.0,15.0,7.2099934,97366.33,0.0,13.625977,-5.45977,-8.358387,0.8294029,2.065918,0.0,0.0,0.0
2021-09-29 00:00:00,0.0,0.0,0.0,6.158692,97316.61,0.0,13.474823,-4.6791534,-6.767561,0.71719646,1.8776207,0.0,0.0,0.0
2021-09-29 01:00:00,0.0,0.0,0.0,4.7421527,97306.57,0.0,13.066284,-3.3416252,-4.6727257,1.3425398,2.7946224,0.0,0.0,0.0
2021-09-29 02:00:00,0.0,0.0,0.0,4.080663,97313.11,0.0,12.286774,-2.453249,-4.26198,1.6898327,3.3816967,0.0,0.0,0.0
2021-09-29 03:00:00,0.0,0.0,0.0,4.6297092,97345.08,0.0,12.15686,-2.7199898,-4.7885723,2.0734901,3.652275,0.0,0.0,0.0
2021-09-29 04:00:00,0.0,100.0,100.0,4.0649858,97352.53,0.0,12.273254,-1.8796062,-3.9052582,2.2900772,3.1823006,0.0,0.0,0.0
